,Unnamed: 0,New Users,Users,Organic Searches,Pageviews,Avg. Session Duration,residuals,an-inconvenient-youth,arts,baseball,basketball,books,campus,campus-life,cartoon,column,culture,dbk-context,dbk-en-espanol,diversions,entretenimiento-y-cultura-dbk-en-espanol,fashion,field-hockey,food,football,gaming,guest-column,gymnastics,lacrosse,letters-to-the-editor,local,mens-basketball,mens-lacrosse,mens-soccer,movies,multimedia,music,nation,news,notes-from-the-newsroom,noticias-dbk-en-espanol,obscure-food,opinion,opinion-dbk-en-espanol,photo,podcasts,podcasts-diversions,quarantine-obsession,science-tech,sex-in-college-park-2022,soccer,softball,special-projects,sports,staff-editorial,state,tech,terps-watch,the-dive,track-field,tv,uncategorized,video,volleyball,womens-basketball,womens-lacrosse,womens-soccer,womens-tennis,world,wrestling,umd,student,dorm,covid,housing,college park,review,dot
photo,-0.005136144898141903,-0.003056765568456616,-0.0016745498152236965,-0.0026014184245552793,-0.001417302304650578,-0.0021591744904902585,0.00434563279936108,-0.0016106013629998133,0.05696615813500855,-0.008221975329415123,0.003734245225922707,-0.0036956799075108585,-0.029487684328672756,0.017139508201872232,-0.004494020027871316,-0.01745603066133355,-0.002149235211794458,-0.0015065157822819774,-0.002905770198529325,0.01940244469937686,-0.0008050960047444102,0.014524221717317454,-0.006080276739733143,-0.004494020027871291,0.0004063869135695183,-0.0034206626047214614,-0.0049455007709000055,-0.003782970538811962,-0.007760923696403912,-0.0012731303353812973,-0.01573658329790397,0.007603898995253456,-0.009426467612024482,-0.0071804643921039475,-0.00918982348019962,0.20501312810194236,0.03988058813958265,0.03979201995580931,-0.03443921717413773,-0.00080509600474441,-0.002672466170197337,-0.0015065157822819798,-0.018866729105748353,-0.0008050960047444096,1.0,-0.0018008597007925329,-0.0009860789689830885,-0.0009860789689830887,-0.004494020027871322,-0.0018888376460475394,-0.008160537816620378,-0.0035607923071207742,-0.005298251405456188,0.02615476971533283,-0.002732645029051288,0.002532331621825003,-0.0035607923071207855,-0.008160537816620371,-0.000805096004744411,0.020049067729475817,-0.0009348794250012943,-0.031438449488045736,-0.00227850686277736,-0.005830875069834627,-0.006551704088355239,-0.005420991285262678,0.009491521447651547,0.4486466388566489,0.06430283748688197,-0.004810993756525326,-0.026819578921637926,-0.00790975063900815,-0.00460204975423935,-0.006398262810803916,-0.00610738249792811,-0.017485234834912218,-0.0023670606220098857,-0.004308084011964317
podcasts,-0.014689870353039331,-0.002115690176381511,-0.002108513691697523,-0.0020254555688853843,-0.0022178771037129103,0.008443989976959115,0.0041175317934615385,-0.000758117642153606,-0.003177776874145608,-0.0038701224857848426,-0.003581475761691343,-0.0017395739268580967,-0.003437526734775766,-0.004579021733686405,-0.002115356379045409,-0.008216635792287532,-0.004936930226718433,-0.0007091240694119158,-0.0013677597089861162,-0.013215263089704048,-0.0003789624787646433,-0.002115356379045391,-0.0028620148793258144,-0.00211535637904539,-0.006179770064531229,-0.001610121988015949,-0.0023278704897656305,-0.0017806620378608255,-0.0036531033121027347,-0.0005992684410845185,-0.011254880672256187,-0.0029252738887721274,-0.004437082672372062,-0.0033798783855309702,-0.004325693165713336,0.43964772258706003,-0.00696429143445554,-0.002663589812321708,-0.009451853872428272,-0.00037896247876464294,-0.0012579424047622172,-0.0007091240694119225,-0.00888065818978347,-0.0003789624787646432,-0.0018008597007925329,1.0,-0.0004641520118611793,-0.0004641520118611802,-0.0021153563790453976,-0.0008890847701540771,-0.003841203559345476,-0.001676081698481354,-0.0024939118737365147,-0.01332968444978882,-0.0012862688768675704,-0.003821811086380691,-0.0016760816984813427,-0.003841203559345493,-0.000378962478764643,-0.0016975060438449761,-0.004620016491675609,-0.007590195777997969,-0.0010725039045181674,-0.0027446203394500576,-0.003083917951181205,-0.002551686112859146,-0.0026635898123217,-0.0008890847701540751,-0.001199299261790789,-0.0022645574050176175,-0.017072376252662006,-0.010027374978761583,-0.0021662064797084994,-0.003011692419638361,-0.0028747736872863907,-0.010289722086310604,-0.006889077225596117,-0.0020278354212161496
podcasts-diversions,0.0013876049493046026,-0.0021464585261855764,-0.0021627332052141994,-0.0018577800360018836,-0.002161908271492196,0.001729911150948193,0.002568454476583556,-0.00041511499347434555,-0.0017400239132103078,-0.0021191247652115443,-0.001961073327906812,-0.0009525213227388902,-0.009233809383083567,0.03211676854449843,-0.001158284810506269,-0.004499102149380427,-0.002703266148807423,-0.00038828806649349445,-0.0007489306818627072,0.03512241933516993,-0.0002075047435283561,-0.001158284810506271,-0.0015671252347852463,-0.0011582848105062722,-0.003383795689971649,-0.0008816386024858147,-0.001274649064257475,-0.0009750195340749571,-0.0020002937186065074,-0.00032813550454188897,-0.006162723905944304,-0.0016017633461196828,-0.0024295695577727697,-0.0018506866427328151,-0.0023685771052051234,-0.0008439971520197196,-0.0038133683120142015,-0.0014584755796201755,-0.011837034291097882,-0.00020750474352835608,-0.0006887991046621374,-0.0003882880664934938,-0.004862694338608918,-0.00020750474352835681,-0.0009860789689830885,-0.0004641520118611793,1.0,-0.0002541511352084023,-0.0011582848105062685,-0.00048682737089750016,-0.002103289914137458,-0.0009177555100169796,-0.0013655667057830818,-0.007298803728759612,-0.0007043095513650459,-0.0020926713691509923,-0.0009177555100169875,-0.00210328991413745,-0.00020750474352835614,-0.0009294866273150177,-0.0025297368233579984,-0.008102918607846265,-0.0005872603756595711,-0.0015028446654582917,-0.0016886305093011004,-0.001397201575574834,-0.001458475579620183,-0.0004868273708974982,-0.0006566884577673556,-0.0012399813434439257,0.027187311537186086,0.04628848655249007,-0.0011861282981541295,-0.0016490826879762923,-0.0015741114493102895,-0.005634241546704721,-0.003772184010154168,-0.00111036182360024
quarantine-obsession,-0.010929337859129503,-0.00155661318793658,-0.0018685648510450795,-0.0014943230822886168,-0.0019083228895441988,-0.0035425611830157996,0.0019056030502883111,-0.000415114993474347,-0.001740023913210323,-0.0021191247652115517,-0.001961073327906815,-0.0009525213227388942,-0.009233809383083639,-0.0025072897284099823,-0.0011582848105062653,-0.004499102149380429,-0.002703266148807431,-0.00038828806649349315,-0.0007489306818627046,0.035122419335169866,-0.00020750474352835573,-0.0011582848105062657,-0.0015671252347852526,0.21942024353864828,-0.0033837956899716603,-0.0008816386024858108,-0.0012746490642574822,-0.0009750195340749613,-0.0020002937186065087,-0.0003281355045418895,-0.006162723905944326,-0.0016017633461196778,-0.002429569557772778,-0.0018506866427328028,-0.002368577105205107,-0.0008439971520197214,-0.0038133683120141816,-0.0014584755796201812,-0.01183703429109794,-0.00020750474352835532,-0.0006887991046621332,-0.0003882880664934941,-0.004862694338608898,-0.0002075047435283559,-0.0009860789689830887,-0.0004641520118611802,-0.0002541511352084023,1.0,-0.001158284810506258,-0.0004868273708975009,-0.0021032899141374514,-0.0009177555100169802,-0.0013655667057830738,-0.007298803728759666,-0.0007043095513650464,-0.002092671369151005,-0.0009177555100169869,-0.002103289914137451,-0.00020750474352835557,-0.000929486627315022,-0.002529736823358008,-0.008102918607846246,-0.0005872603756595705,-0.0015028446654582952,-0.0016886305093011056,-0.0013972015755748292,-0.0014584755796201766,-0.0004868273708974963,-0.0006566884577673534,-0.0012399813434439291,-0.00934815253287497,-0.005490590730811681,-0.0011861282981541277,-0.0016490826879762954,-0.0015741114493102914,-0.0056342415467047,-0.0037721840101541775,-0.001110361823600243
science-tech,-0.009429554559962968,-0.006053616288112878,-0.005602632459809234,-0.006885131667575036,-0.004738565438142722,0.025120078982144262,0.008473127018994577,-0.0018918719019707436,-0.007930097447475588,-0.009657836173344257,-0.008937522337410922,-0.0043410822418994965,0.0038507743542041326,-0.011426884265436294,-0.005278842060451253,-0.0205044989323784,-0.012320039870574919,-0.0017696091310057292,-0.0034132250962103554,-0.03297850297420779,-0.0009456955301018355,-0.005278842060451251,-0.00714211783521798,-0.005278842060451222,-0.015421529187099168,-0.004018036751155645,-0.005809168031631349,-0.004443617044401005,-0.009116267880972338,-0.001495465957242419,-0.017633015548148077,-0.0072999798026271955,-0.011072677336377323,-0.008434438923621168,-0.01079470639083452,-0.003846487171868698,-0.017379291219966758,0.0062695318400922025,0.09540424054987523,-0.0009456955301018377,-0.0031391775597077614,-0.0017696091310057246,-0.022161557476133277,-0.0009456955301018376,-0.004494020027871322,-0.0021153563790453976,-0.0011582848105062685,-0.001158284810506258,1.0,-0.0022186985259258865,-0.009585669399582903,-0.00418263827993305,-0.006223521967527794,-0.033264039867287785,-0.0032098658720200995,-0.0004560971389926508,-0.004182638279933068,-0.009585669399582877,-0.0009456955301018359,-0.0042361024321409,-0.011529186106806942,-0.03692876499072447,-0.0026764183932560756,-0.006849161413830938,-0.0076958738267177106,-0.006367696767817733,-0.006646950874262812,-0.002218698525925894,0.02550425914378872,-0.005651171120068144,0.05945008100268326,0.013038329103104231,-0.005405737770704864,0.00393431424159216,-0.00717395726084419,-0.025677856590804193,-0.017191595220746893,-0.005060434742451934
sex-in-college-park-2022,-0.023692785819771453,0.023980649969640028,0.023747233003950208,0.02511865214273404,0.021920410156828742,-0.0011703398036799816,-0.02417755900275595,-0.0007951541933012997,-0.0033330217717592917,-0.004059190753587522,-0.0037564426835206785,-0.001824557859607977,-0.017687393533178965,-0.0048027220714919275,-0.002218698525925886,-0.00861804559317089,-0.005178115576705903,-0.0007437671226882293,-0.001434579288960167,0.008267669564643303,-0.00039747604769828864,-0.0022186985259258774,-0.003001833760419924,-0.0022186985259259194,-0.006481672246131749,-0.0016887817659282226,-0.0024415946529634473,-0.0018676532605616427,-0.0038315694763805842,-0.0006285446840253609,-0.011804718771914535,-0.003068183181444392,-0.004653848818157904,-0.0035449966095879967,-0.00453701756614028,-0.001616679438499529,-0.007304520076526161,-0.0027937149734250702,0.0005266140721376829,-0.0003974760476982874,-0.0013193970466598565,-0.000743767122688227,-0.009314507678283512,-0.00039747604769828495,-0.0018888376460475394,-0.0008890847701540771,-0.00048682737089750016,-0.0004868273708975009,-0.0022186985259258865,1.0,-0.004028859042062241,-0.0017579638261379176,0.35650207993196087,-0.013980883567784376,-0.0013491073604998199,-0.004008519182732967,-0.0017579638261378974,-0.004028859042062264,-0.0003974760476982885,-0.001780434821544686,-0.004845719558829002,-0.015521168375736544,-0.0011248992631104821,-0.0028787041094759003,-0.0032345775303591136,-0.002676344408586596,-0.0027937149734250863,-0.0009325194981349586,-0.001257888992435406,-0.0023751885148801735,0.013904402996362747,0.007516027369705448,-0.0022720328219820946,-0.003158823543014159,-0.0030152158782961944,0.024552150481163597,-0.00722563140510496,0.037924661914787466
soccer,0.013933074165743988,-0.011925183790555639,-0.0035094825722100692,-0.01460318645046424,-0.0022991788260093723,0.01578772029572108,0.013021572311323462,-0.003435385713567137,-0.014399993704581247,-0.00753669219829287,-0.005449648051956521,-0.007882823303050642,-0.07641664920592219,-0.02074968972009829,-0.009585669399582927,-0.03723342083719745,-0.02237154054556367,-0.0032133729143724627,-0.006197959132695695,-0.059884539674387595,-0.0017172562846944877,-0.00958566939958291,0.00044772072039198893,-0.00958566939958289,-0.018356193706398603,-0.007296216005496453,-0.01054867025763668,0.013369068615440119,-0.0006918737938778856,-0.0027155656676781216,-0.05100112979766015,-0.00012345964798879993,-0.011336089007639483,0.6860322960627739,-0.019601739461638602,-0.006984704970718205,-0.03155846265637935,-0.012069971570717025,-0.09796027398166085,-0.0017172562846944912,-0.005700325550443886,-0.003213372914372485,-0.0402424169757997,-0.0017172562846944908,-0.008160537816620378,-0.003841203559345476,-0.002103289914137458,-0.0021032899141374514,-0.009585669399582903,-0.004028859042062241,1.0,0.015170938800684845,-0.011301081449037262,0.2881691291204083,-0.005828686047780393,-0.017318414024514457,-0.007595110312137461,-0.017406290392072355,-0.0017172562846944882,0.014788433450670097,-0.020935456147492502,-0.06220675152377206,-0.004860016950482987,0.008532786070113806,-0.0015040387891773514,0.010965658711831363,0.5638449782593736,-0.004028859042062254,-0.005434586034093313,0.006634159994040399,-0.07736292392356034,-0.04543872722544884,-0.009816094995345529,-0.013647387340430557,-0.013026944508226446,-0.04662754470595153,-0.025387964034478377,-0.009189070993944686
softball,0.02173451784114283,-0.007578958962701064,-0.007638910688275687,-0.007112394486227334,-0.007793977667279532,-0.006838226884994127,0.007407822521885039,-0.0014990059841335998,-0.006283334255424827,0.037551260850726936,0.017280898375394003,-0.00343961356550877,-0.033343858302354215,-0.009053978694883094,-0.004182638279933033,-0.016246536866094664,-0.009761661702105065,-0.0014021322871764317,-0.0027044351359542793,-0.026130190556035778,-0.0007493124969583534,-0.004182638279933031,0.05498603514272118,-0.004182638279933035,0.016851654491247266,-0.0031836516669954806,-0.004602836816373236,0.04492989786023617,0.016675972213968198,-0.0011849176557034878,-0.022253978195910688,0.05357488706945699,0.030869484256005077,0.019090540193077658,-0.00855307881044709,-0.003047726055087584,-0.013770309454669232,-0.005266645763057629,-0.04274426488005645,-0.0007493124969583555,-0.002487296281718661,-0.0014021322871764301,-0.017559490808991527,-0.0007493124969583557,-0.0035607923071207742,-0.001676081698481354,-0.0009177555100169796,-0.0009177555100169802,-0.00418263827993305,-0.0017579638261379176,0.015170938800684845,1.0,-0.004931146058035479,0.12574053832968982,-0.002543305466618619,-0.007556766087699125,-0.0033140720598232756,-0.007595110312137446,-0.0007493124969583539,0.09825744945342292,-0.009135036546761326,-0.029260141582574926,-0.0021206336345272045,0.026168301581519966,0.05027032895590557,0.0628415925730429,0.027273012282165644,-0.0017579638261379115,-0.0023713427444907796,0.07189303730784136,-0.03375675850705958,-0.019826863619234306,-0.004283182840499163,-0.005954939851529003,-0.00568421405948363,-0.020345595623701498,-0.013621590386673472,-0.00400958540234737
special-projects,-0.009374624095267632,0.009645791629368692,0.014490862141362828,0.008045791728748284,0.015311868974062738,0.008157229617860065,-0.0033661456687746304,-0.0022304335319812585,-0.009349235136006651,-0.011386162892407936,0.030560341777843624,-0.005117944501070551,0.014689065049088816,-0.006982137128203114,-0.0062235219675278045,-0.0241738998965048,-0.014524783635748145,-0.002086291117376324,-0.004024041849163904,-0.02829440009840098,-0.0011149333203726369,-0.0062235219675277655,-0.008420241926759175,0.00755763404721353,-0.01818130274967506,-0.004737088115307908,-0.0068487528976813655,-0.005238828510953168,-0.0026845292464161064,-0.0017630884065117582,-0.015343026205734425,-0.008606354223879958,-0.006366810231642209,-0.009943831492552903,-0.01272648273750947,-0.004534838727471323,-0.020489417839919227,0.003141837307100614,0.017557525156227483,-0.001114933320372637,-0.003700951890411635,-0.0020862911173763275,-0.026127498835522067,-0.0011149333203726336,-0.005298251405456188,-0.0024939118737365147,-0.0013655667057830818,-0.0013655667057830738,-0.006223521967527794,0.35650207993196087,-0.011301081449037262,-0.004931146058035479,1.0,-0.023427666513857144,-0.0037842902929411107,-0.003525525592387376,-0.004931146058035483,-0.011301081449037253,-0.0011149333203726375,-0.004994177935468183,-0.013592401928633568,-0.04353738519197119,-0.0031553792430192053,-0.008074859226698834,0.00994448669931075,0.003944692406944852,-0.00783646191898313,-0.0026157477070342674,-0.0035284197855885925,-0.006662481507354762,0.041077430850542024,0.002848964064223997,-0.006373126413219627,-0.008860603404100933,0.0017279612146291843,-0.004910988193222792,0.006402404745749307,0.008403801064135671
sports,0.0743398709248331,-0.036011383742851205,-0.02733605699476437,-0.043372121973516586,-0.026509492916469757,-0.006801068733501429,0.03893976440438625,-0.011921421715272329,-0.04997063269245773,0.29033864232593654,0.2686842119318212,-0.02735485000461948,-0.2512493473283225,-0.0705472628146807,-0.033264039867288014,-0.1274947256183321,-0.07763336972925997,-0.011150996375568671,-0.02150806074062831,-0.20662127303391162,-0.00595919587200803,-0.033264039867287785,0.21470987479911033,-0.03326403986728798,0.4437782726939931,-0.025319214545176924,-0.03660583036716974,0.13358621087906067,0.274057748768435,-0.009423513462274638,-0.17698332209745457,0.21495635153631915,0.3313698875816416,0.25356026980702523,-0.0680216493746912,-0.011522467331520191,-0.10951368299826776,-0.03448577287429151,-0.3249795415425049,-0.005959195872008035,-0.019781180474963543,-0.011150996375568729,-0.1396486053125582,-0.005959195872008034,0.02615476971533283,-0.01332968444978882,-0.007298803728759612,-0.007298803728759666,-0.033264039867287785,-0.013980883567784376,0.2881691291204083,0.12574053832968982,-0.023427666513857144,1.0,-0.020226615063076218,-0.058364027269375285,-0.026356432888284712,0.11733425592583979,-0.005959195872008032,0.1234967757008461,-0.07264989213589539,-0.22328469064753736,-0.010782344309164329,0.20590287412944253,0.22922088725288464,0.1914288460819155,0.19982392099041116,0.06669961119508454,-0.018859015366016234,0.16988829807246578,-0.25513017447648795,-0.15113965933489681,-0.034063659161922076,-0.04517256816587093,-0.045205898869143675,-0.15539601595951255,-0.09734581786923534,-0.02865940082406468
staff-editorial,0.012857639635965583,0.0023703418538296933,0.009978824982272977,-0.004224308127598882,0.010641349376902821,-0.00620428927419063,0.005027928969421279,-0.0011503763482271232,-0.004821994836547484,-0.005872567956262892,-0.005434572128270926,-0.002639649297390526,-0.0255889478465525,-0.006948259752255585,-0.003209865872020086,0.009577089905954586,-0.007491354177606373,-0.0010760329427141283,-0.0020754541667252734,-0.020052990787561877,-0.0005750419831913574,-0.0032098658720201042,-0.004342853987802879,-0.0032098658720200986,-0.0093772535084711,-0.0024432174504108043,-0.003532337205021375,-0.002701996865185689,-0.005543260589392355,-0.0009093367605906355,-0.017078284170649556,-0.004438843929512491,-0.0067328798033577985,-0.005128665972676439,-0.006563856096777243,-0.002338904585277389,-0.010567695174062666,-0.004041761530267581,-0.032803065405234366,-0.0005750419831913586,-0.0019088161380331032,-0.00107603294271413,0.14483936318451152,-0.0005750419831913582,-0.002732645029051288,-0.0012862688768675704,-0.0007043095513650459,-0.0007043095513650464,-0.0032098658720200995,-0.0013491073604998199,-0.005828686047780393,-0.002543305466618619,-0.0037842902929411107,-0.020226615063076218,1.0,-0.005799259688344997,-0.0025433054666186127,-0.005828686047780416,-0.000575041983191358,-0.002575815012383256,-0.007010465665124404,-0.022454996963755317,-0.0016274296448689795,-0.004164718175397253,-0.004679572237408851,-0.0038719575816677475,-0.004041761530267616,-0.001349107360499823,-0.0018198303647059054,-0.003436265208832901,0.026919188627521223,0.009739370639224787,-0.003287026394154381,0.07050162189722498,-0.004362214348376658,-0.015613741535279552,-0.010453564276545651,-0.0030770605733926423
state,-0.005437634409875378,0.02620215620639455,0.028728656717147825,0.006287893522700828,0.027559108246851642,-0.006774587780691909,-0.005471723313155251,-0.0034180420285620074,-0.014327294748565355,-0.017448797622645378,-0.01614740773339874,-0.007843026547833446,-0.018525023318632056,-0.020644934064557485,-0.009537275756338285,-0.0370454463922568,-0.022258596909927434,-0.003197150070046456,-0.006166668483017598,-0.05958221013139314,-0.0017085866462439193,-0.009537275756338257,-0.012903653206270195,-0.0095372757563383,-0.024630547363086012,-0.007259380761165835,-0.010495414865251178,-0.008028276016349445,-0.016470347029486753,-0.0027018560235572107,-0.007809232630618913,-0.01318886217774134,-0.02000498895565746,-0.015238487710634798,-0.019502779279836187,-0.0069494424025623724,-0.03139913846946262,0.009693620194485122,0.17679017545170048,-0.0017085866462439178,-0.0056715472242188526,-0.0031971500700464415,-0.040039251491027765,-0.0017085866462439139,0.002532331621825003,-0.003821811086380691,-0.0020926713691509923,-0.002092671369151005,-0.0004560971389926508,-0.004008519182732967,-0.017318414024514457,-0.007556766087699125,-0.003525525592387376,-0.058364027269375285,-0.005799259688344997,1.0,-0.0075567660876991755,-0.017318414024514527,-0.0017085866462439193,-0.007653359688501371,-0.020829762642560125,-0.061844433757612734,-0.004835480956525743,-0.012374369294502724,-0.013904123296524393,-0.011504507865922104,-0.012009035826553853,-0.004008519182732972,0.010553403655377736,-0.01020996209038649,-0.03636007371750593,-0.0004428853094118845,-0.009766538039074903,-0.00716563966011109,-0.012961177447125168,-0.0422140197683293,-0.028130908947693614,0.0003264097012924121
tech,-0.02305584279099596,0.019569942060254468,0.017209063201726917,0.02340747863664702,0.017705094597893888,-0.0047075434989514746,-0.02215071649527223,-0.0014990059841336095,-0.006283334255424868,-0.007652290941339256,-0.007081557399922635,-0.0034396135655087655,-0.0333438583023544,0.0005636845035410704,-0.004182638279933059,-0.016246536866094584,-0.009761661702105028,-0.0014021322871764338,-0.00270443513595426,0.12682923428041185,-0.0007493124969583586,-0.004182638279933007,-0.00565898640559474,-0.0041826382799330574,-0.01221909607720898,0.02358940761520924,-0.004602836816373234,-0.0035208560018342005,-0.007223184662929565,-0.0011849176557034993,-0.02225397819591079,-0.005784066773650861,-0.008773326339019123,-0.006682944234304179,-0.008553078810447043,-0.0030477260550875697,-0.0007221939110490036,-0.005266645763057651,-0.04274426488005653,-0.00074931249695836,-0.0024872962817186575,-0.0014021322871764267,-0.01755949080899139,-0.0007493124969583565,-0.0035607923071207855,-0.0016760816984813427,-0.0009177555100169875,-0.0009177555100169869,-0.004182638279933068,-0.0017579638261378974,-0.007595110312137461,-0.0033140720598232756,-0.004931146058035483,-0.026356432888284712,-0.0025433054666186127,-0.0075567660876991755,1.0,-0.0075951103121374925,-0.0007493124969583597,-0.003356433851873095,-0.009135036546761306,-0.029260141582574888,-0.002120633634527201,-0.0054268652834975895,-0.006097749486828341,-0.0050453815346397845,-0.005266645763057668,-0.001757963826137927,-0.0023713427444907844,-0.0044776495266518335,-0.023608156472765065,-0.015032569796995124,-0.0042831828404991815,-0.005954939851529035,-0.00568421405948365,-0.020345595623701456,-0.007033971901564409,-0.004009585402347371
terps-watch,0.012948120222518596,-0.013494726083581113,-0.01618687327648676,-0.01337472184882989,-0.016180024946492122,-0.013564703106751924,0.012605506655108718,-0.0034353857135671706,-0.014399993704581423,0.0024639511805837396,-0.0108394951410376,-0.007882823303050636,-0.07641664920592238,-0.020749689720098295,-0.00958566939958292,-0.037233420837197384,-0.02237154054556363,-0.0032133729143724744,-0.006197959132695687,-0.05814914999179929,-0.0017172562846944927,-0.00958566939958287,-0.01296912838028951,-0.009585669399582858,0.09097914301644114,-0.007296216005496474,-0.010548670257636733,-0.008069012756623105,-0.016553920171191318,-0.0027155656676781286,-0.051001129797659826,0.04583967749897077,-0.0201064974286602,-0.009613793079512049,-0.019601739461638443,-0.006984704970718192,-0.03155846265637922,-0.01206997157071706,-0.0979602739816615,-0.001717256284694495,-0.005700325550443863,-0.0032133729143724644,-0.04024241697579959,-0.0017172562846944973,-0.008160537816620371,-0.003841203559345493,-0.00210328991413745,-0.002103289914137451,-0.009585669399582877,-0.004028859042062264,-0.017406290392072355,-0.007595110312137446,-0.011301081449037253,0.11733425592583979,-0.005828686047780416,-0.017318414024514527,-0.0075951103121374925,1.0,-0.0017172562846944925,-0.0076921940441235185,-0.02093545614749255,-0.05735581719859206,-0.004860016950483015,-0.01243715879837307,-0.0015040387891774216,-0.004053369466417319,-0.01206997157071707,-0.004028859042062242,-0.005434586034093314,-0.01026176905031583,-0.07137563335512676,-0.03271069479375449,-0.009816094995345576,-0.013647387340430604,-0.013026944508226375,-0.042469797839429134,-0.02830279796118914,-0.009189070993944682
the-dive,-0.007675896689284778,-0.001523748321943663,-0.0018858781138955945,-0.0016800186339230069,-0.0019627477357106915,-0.0028923587514523043,0.0016484544675280418,-0.00033892561677930695,-0.0014206633999405123,-0.0017301848388331352,-0.0016011418466178383,-0.0007776974618592546,-0.0075390544537812625,-0.0020471067800597077,-0.0009456955301018326,-0.003673345928002726,0.03727681916169889,-0.00031702245038876293,-0.0006114734405298036,0.02867612064869822,-0.0001694197373994067,-0.0009456955301018335,-0.0012794981995822119,-0.0009456955301018359,-0.002762740588288775,-0.0007198244144906278,-0.0010407025211613549,-0.0007960663964276938,-0.0016331638051526607,-0.00026791016950083264,-0.005031629870511634,-0.0013077789011532084,-0.0019836512142923967,-0.001511015313139271,-0.001933853194634382,-0.0006890916006529163,0.05441508046170192,-0.0011907898850945138,-0.009664488662214773,-0.00016941973739940662,-0.0005623782928936224,-0.00031702245038876256,-0.003970205133108813,-0.00016941973739940732,-0.000805096004744411,-0.000378962478764643,-0.00020750474352835614,-0.00020750474352835557,-0.0009456955301018359,-0.0003974760476982885,-0.0017172562846944882,-0.0007493124969583539,-0.0011149333203726375,-0.005959195872008032,-0.000575041983191358,-0.0017085866462439193,-0.0007493124969583597,-0.0017172562846944925,1.0,-0.000758890508420842,-0.002065433980039855,-0.006615725112435734,-0.00047947577938489493,-0.001227015557546759,-0.0013787026387246176,-0.0011407619893546096,-0.0011907898850945235,-0.00039747604769828777,-0.0005361611699877283,-0.001012397644575897,-0.0076324112902644795,-0.004482858675732485,-0.0009684286796451808,-0.0013464133455275556,-0.0012852021782485395,-0.004600144107824208,-0.0030798448920047413,-0.0009065682324846357
track-field,0.018099846621594296,-0.005903203394635285,-0.0048458968792838685,-0.0059801496347264204,-0.0048840361921109725,-0.004116885617047795,0.00798939594779587,-0.0015181668770276183,-0.006363650342191546,0.04804592891538329,0.01688494305671789,-0.0034835800792005897,-0.0337700728100793,-0.009169710264919232,-0.004236102432140905,-0.01645420658595233,-0.009886439158847305,-0.001420054901803854,-0.0027390043054754836,-0.02646419708292353,-0.0007588905084208417,-0.004236102432140899,0.0541533833338178,-0.004236102432140948,0.02350757192712457,-0.003224346373520224,-0.004661672114017585,0.04427745798226164,0.016284015011856653,-0.0012000637461991104,-0.022538437429023152,0.052756760070949815,0.030260331806259533,0.018681989813936616,-0.008662407678200583,0.024522763509016714,-0.01394632704724142,-0.005333966131651761,-0.043290639137310516,-0.0007588905084208426,-0.00251908989572297,-0.001420054901803855,-0.017783943230279965,-0.0007588905084208428,0.020049067729475817,-0.0016975060438449761,-0.0009294866273150177,-0.000929486627315022,-0.0042361024321409,-0.001780434821544686,0.014788433450670097,0.09825744945342292,-0.004994177935468183,0.1234967757008461,-0.002575815012383256,-0.007653359688501371,-0.003356433851873095,-0.0076921940441235185,-0.000758890508420842,1.0,-0.009251804230618608,-0.029634156392963778,-0.0021477404202029852,0.025702819536231672,0.049485689425500155,0.06192599058296158,0.02679773698896683,0.04599591503749661,-0.0024016541940934666,0.07087833062446712,-0.03418825087003168,-0.020080298504920928,-0.004337932193417695,-0.006031058269929738,-0.005756871952736373,-0.011326826626231188,-0.013795706992749558,-0.00406083752359104
tv,-0.08872401722859544,0.04162192270640266,0.03295212884928314,0.05236215374814119,0.03269553889723578,-0.013790825383503671,-0.04858529079362498,-0.004131918136265477,-0.012246621064503334,-0.021093071047861713,-0.019519879015464665,-0.00948108401400741,-0.09191030210075908,-0.024956737445161973,-0.011529186106806994,-0.04478258328456395,-0.0003497683733125277,-0.0038648917270174966,-0.007454609724631427,0.3481431388224087,-0.0020654339800398568,-0.003958268400295904,-0.015598649244666817,0.003612649306215269,-0.0336811895513356,-0.008775540726085662,-0.012687437622762733,-0.009705023811206758,-0.019910265887033013,-0.0032661529062622432,-0.061341727174549776,-0.015943425614296017,-0.02418313642458269,-0.01842112625142893,-0.01604764609977069,-0.008400870106375061,-0.030701737071034244,-0.014517186306124946,-0.11782194677583174,-0.002065433980039849,-0.006856079779187265,-0.0038648917270175153,-0.04840166037041821,-0.002065433980039844,-0.0009348794250012943,-0.004620016491675609,-0.0025297368233579984,-0.002529736823358008,-0.011529186106806942,-0.004845719558829002,-0.020935456147492502,-0.009135036546761326,-0.013592401928633568,-0.07264989213589539,-0.007010465665124404,-0.020829762642560125,-0.009135036546761306,-0.02093545614749255,-0.002065433980039855,-0.009251804230618608,1.0,-0.07929911658324194,-0.005845396661269492,-0.01495882159597478,-0.01680807279071133,-0.013907285019549988,-0.014517186306124925,-0.00484571955882904,-0.006536460959444564,-0.012342366530115372,-0.08803240869772447,-0.05465153457738027,-0.01180633102664273,-0.00037538096007143444,-0.0156681877266626,-0.056081387559826626,0.2799112621853182,-0.011052176454412258
